 ;;Record No.;Descripcion Articulo;UM;Fabricante;Cod. IVA;Impuesto IVA;Clase;Categoria;Control de Lote;Costeable;En Stock;Acuerdo;Status;Elaborado por;Fecha de creacion
;false;P354700-0665;Perfil STPLO45 R 12.5 MTR 24000 LUM 300W Luz 4000K;UN;INTERNACIONAL DE ELECTRICOS LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0664;Apique Sobreponer Led 9W IP565 Luz 4000k, Voltaje de Operacion 100-240V;UN;INTERNACIONAL DE ELECTRICOS LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0663;Luminaria Piso o Muro 2W, Voltaje 100-240, 60LM;UN;INTERNACIONAL DE ELECTRICOS LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0662;Panel Led Cuadrado 17x17 Sobreponer 12W Flujo Luminoso 720LM, Temperatura Color 3000K;UN;INTERNACIONAL DE ELECTRICOS LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0661;Luminaria Led Empotrar en Techo 13W, 1200LM, Temperatura Color 3000K, Atenuable;UN;INTERNACIONAL DE ELECTRICOS LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0660;Bala Led Recesada 4.5W Voltaje de Operacion 120-240, Temperatura Color 3000°K;UN;INTERNACIONAL DE ELECTRICOS LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0659;Luminaria Led Empotrara en Techo 25W, 2400LM, Temperatura Color 3000K, Atenuable;UN;INTERNACIONAL DE ELECTRICOS LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0658;Lampara Especular 60x60 Capacitacion;UN;;CO_IVA_0%;0;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0657;Luminaria T/Tabaco de 1.20 C/Acrilico en 70W/208/220V Bombilla Sodio;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0656;Fagona Sobremesa Acero Negro Blanco DM955 H635 1 x 60 W;UN;EGLO;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0655;Bala Halogena de 50W de Techo;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0654;Aplique Circular Led 7W 120V;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0653;Luminaria Hermetica Led 2x18W 120V;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0652;Luminaria Lineal de Sobreponer Led 280cm 3000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0651;Aplique de Sobreponer Circular 25W 120V 6500K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0650;Aplique de Sobreponer Circular18W 120V 3000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0649;Bala Led 25W 120V 3000K 2000LM;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0648;Aplique Decorativo para Intemperie con Bombillo Led Globo E27 11.5W 1060LM Luz Calida;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0647;Panel Led Redondo de Sobreponer 18W 1200LM Luz Calida;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0646;Aplique Decorativo Vertical para Intemperie con Bombillo Led Globo E27 14W 1080LM Luz Calida;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0645;Luminaria Decorativa de Sobreponer Tipo Cilindro Led 35W 2300LM 4000K 22x18cm;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0644;Bala de Techo Led de Incrustar 33W 2475LM 4000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0643;Panel 60x60 65W 6500K 5200LM Multivoltaje;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0642;Aplique Decorativo Vertical para Intemperie con Bombilla Led Globo 11.5W 1060LM Luz Calida;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0641;Bala Techo Tipo Kardan Sencilla Cuadrada Negra con Bombillo Led Par 30 10.5W 900LM Luz Calida;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0640;Bombillo Led GU10 6.3W 450LM Luz Calida;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0639;Bala Techo Led de Incrustar 18W 1800LM 4000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0638;Luminaria Led Modulo Hermetico 120cm 40W 3500LM 6500K IP65;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;LAMPARAS Y LUMINARIAS;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0637;Aplique Rectangular UP&DOWN COB 12W 3000K IP 65 120V;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0636;Bala MR 16 GU5.3 RD RS Hidromate BL Baffele Led MR16 5W 2700K y Transformador 5W 12V TCI;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0635;Bala Moon RD Led 39W 1050MA 4000K CR190;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0634;Bala Moon RS Escualizable GU10 Led 7W 120V 3000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0633;Tubo Galvanizado Roscado de 1 1/2 Pulg x 6.0mts;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0632;Poste de 3.5mts con Acrilico Difuso Led de 50W 5000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0631;Poste de 5mts 3 Pulg Brazo Doble de 70cm con 2 Luminarias Led de 50W 5000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0630;Poste de 5mts 3 Pulg Brazo Sencillo de 70cm con Luminaria Led de 50W 5000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0629;Poste de 5mts 3 Pulg Brazo Sencillo de 70cm con Luminaria Led de 30W 5000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0628;Aplique Tipo Tortuga 30x10 11.5W;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0627;Luminaria Hermetica 2x28W para Sobreponer o Descolgar en Policarbonato T-5 4100K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0626;Luminaria Hermetica 2x28W para Sobreponer o Descolgar en Policarbonato T-5 4100K 2 Luminarias por Balasto;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0625;Luminaria de Emergencia Led 2x1W;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0624;Panel Led 18W 3000K Sobreponer 110W Import;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0623;Panel Led Redondo de Sobreponer 18W 1080LM 3000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0622;Panel Redondo de Sobreponer 18W 1350LM 6500K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0621;Kardan Led 19W 110-230V 3000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0620;Bala Led Emportar en Techo 15W 2300LM 100-127V 3000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0619;Led Emergencia 4.5W 6000K 100-240V;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0618;Luminaria de Emergencia R3 1W 6500K 120-277V;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;LAMPARAS Y LUMINARIAS;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0617;Ojo de Buey Led 1W Redondo Microcam 3000K Satin;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0616;Bala de Piso Led Satinado 5W 150LM 3000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0615;Proyector Tipo Estaca 9W 3000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0614;Aplique de Sobreponer en Muro 20W 1200LM;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0613;Suministro e Instalacion Tubo Led;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0612;Luminaria de Emergencia Led 120V Sello UL;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0611;Luminaria Esferica Colgante en Vidrio Soplado 6W 120V;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0610;Bala Led Piso 3W 200Lm 2700K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0609;Luminaria Bolardo Decorativo 3000K 800Lm Bombillo A19;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0608;Soporte para Flecha Luminosa;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0607;Luminaria Exterior Ref: Lago Led 12 38W 3734Lm 4000K Color Negro;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0606;Luminaria Prisma Triangular con Cinta Led 4000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0605;Luminaria Proyector Led Slim 30W 2100Lm 6500K IP65;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0604;Luminaria Led Rejilla 2x18W;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0603;Kardan Sencillo AR111 Led 110V 13W;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0602;Reflector Led Multi SMD 400W 220V;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0601;Plafon Ceramico;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0600;Modulo Led 20W 2x10;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0599;Plafon Sobreponer Led 18W - Marca Sylvania;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0598;Bombillo 15W Led 1500 E27 3000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0597;Bala Led 12W 3 Pulg 3000K 1120V;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0596;Bala Led Hermetica IP67 5W/120V;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0595;Bala Led Recesada 7W GU10 con Temperatura de Color 3000K;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0594;Estaca Movible Led Ref: Leds C4 con Bombilla;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0593;Aplique Led para Exteriores Ford PX-1801 Gris;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0592;Bala Led de 25W Luz Calida Ref: Giro;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0591;Balastro Bateria para Luminarias Fluorescentes;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0590;Bala Fija de Emergencia 3W con Driver y Bateria;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0589;Luminaria de Emergencia Philips 15W-110-220;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0588;Poste de 4.5mts Brazo Sencillo con Luminaria Ref: Siria 60W Led;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0587;Poste de 4.5mts Brazo Doble con Luminarias Ref: Siria 60W Led;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0586;Poste de 2.5mts de 3x18W Led 54W con Pintura Electrostatica;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0585;Roseta de Porcelana con Bombilla Led 9W;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0584;Luminaria Decorativa Tipo Lamparas de Billar 12W Led;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0583;Aplique de Techo Ref: Folio Difusor en Acrilico Led 20W;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0582;Luminaria de Incrustar Ref: Victoria 2x28W T-5 2.40m Long. Difusor Metalico con Soportes de Fijacion;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0581;Bala Led 10W Ref: H-8;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0580;Bala Led Fija Hermetica para Empotrar Marco en Acero Inox Difusor en Acrilico 10W - 12V;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0579;Plafon Porcelana;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0578;Luminaria Tipo Bolardo de 15cms de Diametro en Aluminio de Sodio 70W H= 80cms;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0577;Cilindro de 95cms de Diametro x18cm de Alto 60W Difusor en Acrilico 96W;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0576;Cilindro de 65cms de Diametro x18cm de Alto 60W Difusor en Acrilico 60W;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0575;Aplique de Pared Fluorescente 1x18 Ref: Folio 8W Led;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0574;Aplique de Techo Fluorescente 1x28 Cilindro 2cm de Altura Ref: ZT;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0573;Poste Brazo Sencillo h=6m Luminaria Vasca 70W;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0572;Panel Led 18W DL 8 Pulg - Marca Sylvania;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0571;Panel Led 12W DL 172x35mm Redondo Sobreponer - Marca Sylvania;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0570;Plafon en Lamina de PVC 9mm Corte Sistema CNC 1.20 X 1.20;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0569;Bala Fija Led para Empotrar en Cielo Raso 7W - Baños;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0568;Aplique Antiexplosivo en Aluminio Fundido Robusto con Cidrio de Seguridad;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0567;Balas Halogenas Led de 9.0cms para Empotrar - Incluye Bombillo;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0566;Luminaria Led Downlight 4000K de 25W CRI80 2050M;UN;HIGH LIGHTS S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0565;Soporte de 20x20 para Fijacion de Poste Metalico - Varilla Roscada con Tuercas y Aranderlas;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0564;Bala Led de 12W;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0563;Aplique Folio Led de 8W;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0562;Aplique Negro Redondo de 60W Tipo Fragata Nippon;UN;ELECTRICOS H R LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
;false;P354700-0561;Luminarias Tipo Campana Ref: Luna Color Naranja 15W - Cable de 6.0mts;UN;LUZ Y COLOR LTDA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;NO;Activo;Cloud coadmin;12/10/2019 02:35 PM
